Lot URL,Lot/Inv #,Estimated Value,Sale Date,Year,Make,Model,Engine Type,Cylinders,VIN,Title Code,Odometer,Odometer Description,Damage Description,Current Bid,My Bid,Item Number,Sale Name
https://www.copart.com/lotDetail/72848183,72848183,0 USD,10/24/2023 09:00 pm EDT,2011,TOYT,LAND CRUIS,5.7L  8,8,JTMHY7AJ1B4******,CERTIFICATE OF TITLE (P),"199,330 A",ACTUAL,MINOR DENT/SCRATCHES,"20,600 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72917493,72917493,0 USD,10/24/2023 09:00 pm EDT,2007,TOYT,FJ CRUISER,4.0L  6,6,JTEBU11F670******,CERTIFICATE OF TITLE (P),"220,503 A",ACTUAL,NORMAL WEAR,"6,400 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72917873,72917873,0 USD,10/24/2023 09:00 pm EDT,2017,TOYT,HIGHLANDER,2.7L  4,4,5TDZARFH4HS******,CERTIFICATE OF TITLE (P),"64,135 A",ACTUAL,NORMAL WEAR,"15,800 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72972873,72972873,0 USD,10/24/2023 09:00 pm EDT,2007,TOYT,TUNDRA CRE,5.7L  8,8,5TBDV54197S******,CERTIFICATE OF TITLE (P),"214,650 A",ACTUAL,MINOR DENT/SCRATCHES,"5,400 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/69991033,69991033,0 USD,10/24/2023 09:00 pm EDT,2013,TOYT,HIGHLANDER,3.5L  6,6,5TDBK3EH3DS******,CERTIFICATE OF TITLE (P),"248,920 A",ACTUAL,MINOR DENT/SCRATCHES,"6,400 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/69998613,69998613,0 USD,10/24/2023 09:00 pm EDT,2011,TOYT,SIENNA XLE,3.5L  6,6,5TDDK3DC8BS******,CERTIFICATE OF TITLE (P),"197,804 A",ACTUAL,FRONT END,"4,900 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/70035643,70035643,0 USD,10/24/2023 09:00 pm EDT,2013,TOYT,VENZA LE,2.7L  4,4,4T3BA3BB3DU******,CERTIFICATE OF TITLE (P),0 N,NOT ACTUAL,NORMAL WEAR,"6,600 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/70159943,70159943,0 USD,10/24/2023 09:00 pm EDT,2010,TOYT,TUNDRA DOU,5.7L  8,8,5TFUY5F10AX******,CERTIFICATE OF TITLE (P),"207,508 A",ACTUAL,NORMAL WEAR,"4,250 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/70276843,70276843,0 USD,10/24/2023 09:00 pm EDT,2022,TOYT,HIGHLANDER,2.5L  4,4,5TDGBRCH4NS******,CERTIFICATE OF TITLE (P),"160,142 A",ACTUAL,MINOR DENT/SCRATCHES,"28,500 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/70277913,70277913,0 USD,10/24/2023 09:00 pm EDT,2011,TOYT,TACOMA DOU,4.0L  6,6,3TMLU4EN0BM******,CERTIFICATE OF TITLE (P),"230,208 A",ACTUAL,MINOR DENT/SCRATCHES,"8,100 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/70297623,70297623,0 USD,10/24/2023 09:00 pm EDT,2017,TOYT,HIGHLANDER,3.5L  6,6,5TDBZRFH9HS******,CERTIFICATE OF TITLE (P),"123,005 A",ACTUAL,MINOR DENT/SCRATCHES,"15,800 USD",0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/62813392,62813392,0 USD,10/25/2023 10:00 am EDT,2005,TOYT,SCION TC,2.4L  4,4,JTKDE177650******,BILL OF SALE-PARTS ONLY,"286,123 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/73023583,73023583,0 USD,10/25/2023 10:00 am EDT,2010,TOYT,TACOMA,2.7L  4,4,5TENX4CN1AZ******,CERTIFICATE OF TITLE (P),"429,784 A",ACTUAL,MINOR DENT/SCRATCHES,125 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/73027023,73027023,0 USD,10/25/2023 10:00 am EDT,2015,TOYT,4RUNNER SR,4.0L  6,6,JTEBU5JR2F5******,CERTIFICATE OF TITLE (P),"103,705 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/73102053,73102053,0 USD,10/25/2023 10:00 am EDT,2013,TOYT,RAV4 LIMIT,2.5L  4,4,2T3YFREV6DW******,CERTIFICATE OF TITLE (P),"72,333 A",ACTUAL,REAR END,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/73118513,73118513,0 USD,10/25/2023 10:00 am EDT,2010,TOYT,TUNDRA DOU,5.7L  8,8,5TFUY5F16AX******,CERTIFICATE OF TITLE (P),"183,063 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/68232582,68232582,0 USD,10/25/2023 10:00 am EDT,2010,TOYT,COROLLA,1.8L  4,4,JTDBU4EE5AJ******,BILL OF SALE-PARTS ONLY,"180,469 A",ACTUAL,FRONT END,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/69558323,69558323,0 USD,10/25/2023 10:00 am EDT,2007,TOYT,FJ CRUISER,4.0L  6,6,JTEBU11F870******,CERTIFICATE OF TITLE (P),"136,429 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/69733913,69733913,0 USD,10/25/2023 10:00 am EDT,2011,TOYT,SIENNA LE,3.5L  6,6,5TDKK3DC3BS******,CERTIFICATE OF TITLE (P),"220,045 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/69748543,69748543,0 USD,10/25/2023 10:00 am EDT,2013,TOYT,VENZA LE,2.7L  4,4,4T3BA3BB9DU******,CERTIFICATE OF TITLE (P),"134,426 A",ACTUAL,MECHANICAL,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/70964952,70964952,0 USD,10/25/2023 10:00 am EDT,2010,TOYT,COROLLA,1.8L  4,4,2T1BU4EE3AC******,BILL OF SALE-PARTS ONLY,"119,803 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71092203,71092203,0 USD,10/25/2023 10:00 am EDT,2014,TOYT,CAMRY L,2.5L  4,4,4T1BF1FK8EU******,CERTIFICATE OF TITLE (P),"179,464 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/71443823,71443823,0 USD,10/25/2023 10:00 am EDT,2007,TOYT,TACOMA DOU,4.0L  6,6,5TELU42N07Z******,CERTIFICATE OF TITLE (P),"238,638 A",ACTUAL,MECHANICAL,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72041253,72041253,0 USD,10/25/2023 10:00 am EDT,2013,TOYT,HIGHLANDER,3.5L  6,6,5TDBK3EH5DS******,CERTIFICATE OF TITLE (P),"190,563 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72277043,72277043,0 USD,10/25/2023 10:00 am EDT,2004,TOYT,HIGHLANDER,3.3L  6,6,JTEEP21AX40******,CERTIFICATE OF TITLE (P),"169,350 A",ACTUAL,MECHANICAL,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72592483,72592483,0 USD,10/25/2023 10:00 am EDT,2015,TOYT,SIENNA XLE,3.5L  6,6,5TDYK3DC9FS******,CERTIFICATE OF TITLE (P),"178,633 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72628023,72628023,0 USD,10/25/2023 10:00 am EDT,2013,TOYT,RAV4 LE,2.5L  4,4,2T3BFREV5DW******,CERTIFICATE OF TITLE (P),"149,694 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/72764983,72764983,0 USD,10/25/2023 10:00 am EDT,2014,TOYT,LAND CRUIS,5.7L  8,8,JTMHY7AJ3E4******,CERTIFICATE OF TITLE (P),"201,933 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/69803333,69803333,0 USD,10/25/2023 10:00 am EDT,2016,TOYT,HIGHLANDER,3.5L  6,6,5TDBKRFH3GS******,CERTIFICATE OF TITLE (P),"243,131 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/70186733,70186733,0 USD,10/25/2023 10:00 am EDT,2013,TOYT,AVALON HYB,2.5L  4,4,4T1BD1EB6DU******,CERTIFICATE OF TITLE (P),"302,996 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/68712533,68712533,0 USD,10/25/2023 10:00 am EDT,2022,TOYT,RAV4 XLE,2.5L  4,4,2T3W1RFVXNW******,CERT OF SALVAGE-W=FLOOD VEH (P),"30,237 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/70685203,70685203,0 USD,10/27/2023 10:00 am EDT,2013,TOYT,VENZA LE,3.5L  6,6,4T3BK3BB0DU******,CERTIFICATE OF TITLE (P),"172,345 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,MA - NORTH BOSTON
https://www.copart.com/lotDetail/51729182,51729182,"11,495 USD",,2010,TOYT,PRIUS,1.8L  4,4,JTDKN3DU8A5******,,"177,479 A",ACTUAL,UNKNOWN,0 USD,0 USD,0,VA - HAMPTON
https://www.copart.com/lotDetail/53498972,53498972,"16,995 USD",,2005,TOYT,TACOMA DOU,4.0L  6,6,5TEJU62N25Z******,,"147,223 A",ACTUAL,UNKNOWN,0 USD,0 USD,0,VA - HAMPTON
https://www.copart.com/lotDetail/57242112,57242112,"37,995 USD",,2017,TOYT,4RUNNER SR,4.0L  6,6,JTEBU5JR6H5******,,"27,608 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,VA - HAMPTON
https://www.copart.com/lotDetail/61826632,61826632,"18,000 USD",,2008,TOYT,FJ CRUISER,4.0L  6,6,JTEBU11F28K******,,"124,188 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,VA - HAMPTON
https://www.copart.com/lotDetail/64909632,64909632,"10,999 USD",,2011,TOYT,COROLLA BA,1.8L  4,4,2T1BU4EE2BC******,,"127,410 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,VA - HAMPTON
https://www.copart.com/lotDetail/51760012,51760012,"12,995 USD",,2013,TOYT,PRIUS C,1.5L  4,4,JTDKDTB3XD1******,,"130,828 A",ACTUAL,UNKNOWN,0 USD,0 USD,0,IL - PEORIA
https://www.copart.com/lotDetail/63968452,63968452,"11,995 USD",,2010,TOYT,COROLLA BA,1.8L  4,4,2T1BU4EE3AC******,,"89,928 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,IL - PEORIA
https://www.copart.com/lotDetail/60258552,60258552,"10,995 USD",,2009,TOYT,COROLLA BA,1.8L  4,4,1NXBU40E69Z******,,"112,760 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,IL - PEORIA
https://www.copart.com/lotDetail/52725312,52725312,"11,995 USD",,2009,TOYT,PRIUS,1.5L  4,4,JTDKB20U093******,,"130,186 A",ACTUAL,UNKNOWN,0 USD,0 USD,0,IL - PEORIA
https://www.copart.com/lotDetail/43598932,43598932,"22,000 USD",Future,2019,TOYT,CAMRY L,2.5L  4,4,4T1B11HK0KU******,PARTS ONLY-RECORD OF SALE,"63,159 A",ACTUAL,FRONT END,0 USD,0 USD,0,NC - MEBANE
https://www.copart.com/lotDetail/49553513,49553513,"16,792 USD",10/26/2023 01:00 pm EDT,2014,TOYT,SIENNA XLE,3.5L  6,6,5TDYK3DC5ES******,BILL OF SALE/PART ONLY/NO TITL,"96,883 N",NOT ACTUAL,FRONT END,0 USD,0 USD,0,KY - EARLINGTON
https://www.copart.com/lotDetail/65768503,65768503,"28,195 USD",10/26/2023 01:00 pm EDT,2022,TOYT,CAMRY SE,2.5L  4,4,4T1T11AK1NU******,BILL OF SALE/PART ONLY/NO TITL,"16,902 A",ACTUAL,FRONT END,0 USD,0 USD,0,KY - EARLINGTON
https://www.copart.com/lotDetail/64233853,64233853,"8,804 USD",Future,2007,TOYT,CAMRY CE,2.4L  4,4,4T1BE46K57U******,PARTS ONLY-RECORD OF SALE,"111,458 E",EXEMPT,FRONT END,0 USD,0 USD,0,NC - GASTONIA
https://www.copart.com/lotDetail/64907762,64907762,"14,995 USD",,2014,TOYT,CAMRY HYBR,2.5L  4,4,4T1BD1FK8EU******,,"104,469 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,NC - RALEIGH
https://www.copart.com/lotDetail/61805382,61805382,"17,995 USD",,2014,TOYT,CAMRY L,2.5L  4,4,4T1BF1FK1EU******,,"66,363 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,NC - RALEIGH
https://www.copart.com/lotDetail/73153053,73153053,0 USD,10/23/2023 01:00 pm EDT,2011,TOYT,SIENNA LE,3.5L  6,6,5TDKK3DC0BS******,CERT OF TITLE-REBUILT VEHICLE (P),"90,653 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,39,TN - NASHVILLE
https://www.copart.com/lotDetail/70709023,70709023,0 USD,10/23/2023 01:00 pm EDT,2011,TOYT,TUNDRA DOU,4.6L  8,8,5TFRM5F1XBX******,CERTIFICATE OF TITLE (P),"283,927 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,2281,TN - NASHVILLE
https://www.copart.com/lotDetail/71048163,71048163,0 USD,10/23/2023 01:00 pm EDT,2011,TOYT,HIGHLANDER,3.5L  6,6,5TDBK3EH1BS******,CERTIFICATE OF TITLE (P),"259,818 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,48,TN - NASHVILLE
https://www.copart.com/lotDetail/71826193,71826193,0 USD,10/23/2023 01:00 pm EDT,2009,TOYT,CAMRY BASE,2.4L  4,4,4T1BE46K79U******,CERTIFICATE OF TITLE (P),"135,686 E",EXEMPT,MINOR DENT/SCRATCHES,"2,500 USD",0 USD,101,TN - NASHVILLE
https://www.copart.com/lotDetail/72206133,72206133,0 USD,10/23/2023 01:00 pm EDT,2023,TOYT,TACOMA ACC,3.5L  6,6,3TYRZ5CN1PT******,CERT OF TITLE-REBUILT VEHICLE (P),764 A,ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,2233,TN - NASHVILLE
https://www.copart.com/lotDetail/73160883,73160883,0 USD,10/25/2023 01:00 pm EDT,2012,TOYT,SIENNA LE,3.5L  6,6,5TDKK3DC4CS******,CERT OF TITLE-REBUILT VEHICLE (P),"21,377 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,TN - NASHVILLE
https://www.copart.com/lotDetail/72962573,72962573,"23,495 USD",,2021,TOYT,COROLLA SE,2.0L  4,4,5YFS4MCE6MP******,,"35,321 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,TN - NASHVILLE
https://www.copart.com/lotDetail/72954653,72954653,"12,995 USD",,2013,TOYT,CAMRY L,2.5L  4,4,4T1BF1FK9DU******,,"145,669 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,TN - NASHVILLE
https://www.copart.com/lotDetail/47347543,47347543,"18,211 USD",,2018,TOYT,CAMRY HYBR,2.5L  4,4,4T1B21HK5JU******,PARTS ONLY-RECORD OF SALE,0 N,NOT ACTUAL,TOP/ROOF,0 USD,0 USD,0,TN - KNOXVILLE
https://www.copart.com/lotDetail/38910313,38910313,"11,367 USD",,2017,TOYT,COROLLA L,1.8L  4,4,5YFBURHE8HP******,BILL OF SALE,"154,161 A",ACTUAL,FRONT END,0 USD,0 USD,0,IL - SOUTHERN ILLINOIS
https://www.copart.com/lotDetail/73168333,73168333,0 USD,10/24/2023 01:00 pm EDT,2003,TOYT,CAMRY LE,3.0L  6,6,4T1BF30K83U******,CERT OF TITLE-REPOSSESSED (P),"217,000 E",EXEMPT,MINOR DENT/SCRATCHES,0 USD,0 USD,0,MO - ST. LOUIS
https://www.copart.com/lotDetail/67904013,67904013,"17,615 USD",Future,2018,TOYT,COROLLA L,1.8L  4,4,2T1BURHE1JC******,JUNKED VEHICLE BILL OF SALE,"51,788 A",ACTUAL,ROLLOVER,0 USD,0 USD,0,MO - ST. LOUIS
https://www.copart.com/lotDetail/44183943,44183943,0 USD,10/24/2023 01:00 pm EDT,2000,TOYT,SIENNA LE,3.0L  6,6,4T3ZF13C7YU******,PARTS VEHICLE BILL OF SALE,"192,922 E",EXEMPT,FRONT END,0 USD,0 USD,0,MN - MINNEAPOLIS
https://www.copart.com/lotDetail/57265793,57265793,"13,794 USD",10/24/2023 01:00 pm EDT,2016,TOYT,COROLLA L,1.8L  4,4,2T1BURHE5GC******,PARTS VEHICLE BILL OF SALE,"78,973 A",ACTUAL,FRONT END,0 USD,0 USD,0,MN - MINNEAPOLIS
https://www.copart.com/lotDetail/62355993,62355993,"12,182 USD",10/24/2023 01:00 pm EDT,2016,TOYT,COROLLA L,1.8L  4,4,2T1BURHE1GC******,PARTS VEHICLE BILL OF SALE,"66,759 A",ACTUAL,ALL OVER,0 USD,0 USD,0,MN - MINNEAPOLIS
https://www.copart.com/lotDetail/63122213,63122213,"5,150 USD",10/24/2023 01:00 pm EDT,2003,TOYT,COROLLA CE,1.8L  4,4,1NXBR32E83Z******,PARTS VEHICLE BILL OF SALE,"164,123 E",EXEMPT,MINOR DENT/SCRATCHES,0 USD,0 USD,0,MN - MINNEAPOLIS
https://www.copart.com/lotDetail/64866853,64866853,"7,922 USD",10/24/2023 01:00 pm EDT,2009,TOYT,COROLLA BA,1.8L  4,4,1NXBU40E79Z******,PARTS VEHICLE BILL OF SALE,"156,257 E",EXEMPT,HAIL,0 USD,0 USD,0,MN - MINNEAPOLIS
https://www.copart.com/lotDetail/62657083,62657083,"7,199 USD",10/26/2023 01:00 pm EDT,2007,TOYT,CAMRY SOLA,3.3L  6,6,4T1CA30P37U******,PARTS VEHICLE BILL OF SALE,"137,924 E",EXEMPT,FRONT END,0 USD,0 USD,0,MN - MINNEAPOLIS
https://www.copart.com/lotDetail/44677533,44677533,0 USD,10/23/2023 09:00 pm EDT,2001,TOYT,CAMRY CE,2.2L  4,4,JT2BG22K210******,PARTS VEHICLE BILL OF SALE,0 E,EXEMPT,ALL OVER,250 USD,0 USD,0,MN - MINNEAPOLIS NORTH
https://www.copart.com/lotDetail/70718183,70718183,0 USD,10/23/2023 09:00 pm EDT,2006,TOYT,COROLLA CE,1.8L  4,4,1NXBR32E96Z******,PARTS VEHICLE BILL OF SALE,"271,190 E",EXEMPT,MINOR DENT/SCRATCHES,450 USD,0 USD,0,MN - MINNEAPOLIS NORTH
https://www.copart.com/lotDetail/50067493,50067493,"6,804 USD",10/24/2023 01:00 pm EDT,2009,TOYT,COROLLA,1.8L  4,4,JTDBL40EX9J******,PARTS VEHICLE BILL OF SALE,"143,450 E",EXEMPT,SIDE,0 USD,0 USD,34,MN - MINNEAPOLIS NORTH
https://www.copart.com/lotDetail/60388073,60388073,"7,785 USD",10/24/2023 01:00 pm EDT,2010,TOYT,PRIUS,1.8L  4,4,JTDKN3DU5A5******,PARTS VEHICLE BILL OF SALE,"169,250 E",EXEMPT,REAR END,0 USD,0 USD,0,MN - MINNEAPOLIS NORTH
https://www.copart.com/lotDetail/67942703,67942703,"3,351 USD",10/24/2023 01:00 pm EDT,2005,TOYT,COROLLA CE,1.8L  4,4,1NXBR32E75Z******,PARTS VEHICLE BILL OF SALE,"198,539 E",EXEMPT,FRONT END,0 USD,0 USD,189,MN - MINNEAPOLIS NORTH
https://www.copart.com/lotDetail/61202663,61202663,"6,625 USD",10/26/2023 01:00 pm EDT,2003,TOYT,TACOMA XTR,2.4L  4,4,5TEVL52N33Z******,PARTS VEHICLE BILL OF SALE,"221,711 E",EXEMPT,MECHANICAL,0 USD,0 USD,0,MN - MINNEAPOLIS NORTH
https://www.copart.com/lotDetail/66074823,66074823,"14,499 USD",Future,2014,TOYT,RAV4 XLE,2.5L  4,4,2T3RFREV4EW******,JUNKED VEHICLE BILL OF SALE,"122,961 A",ACTUAL,FRONT END,0 USD,0 USD,0,MN - MINNEAPOLIS NORTH
https://www.copart.com/lotDetail/63107823,63107823,"32,130 USD",,2019,TOYT,HIGHLANDER,3.5L  6,6,5TDBZRFH3KS******,JUNKED VEHICLE BILL OF SALE,"39,433 A",ACTUAL,VANDALISM,0 USD,0 USD,0,MN - MINNEAPOLIS NORTH
https://www.copart.com/lotDetail/71239033,71239033,0 USD,10/25/2023 10:00 am EDT,2011,TOYT,CAMRY BASE,2.5L  4,4,4T1BF3EK8BU******,CERTIFICATE OF TITLE (P),"225,861 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,GA - ATLANTA NORTH
https://www.copart.com/lotDetail/73176943,73176943,0 USD,10/25/2023 10:00 am EDT,2007,TOYT,HIGHLANDER,2.4L  4,4,JTEGD21A270******,CERTIFICATE OF TITLE (P),"241,221 E",EXEMPT,MINOR DENT/SCRATCHES,0 USD,0 USD,0,GA - ATLANTA NORTH
https://www.copart.com/lotDetail/58435373,58435373,"3,150 USD",10/27/2023 10:00 am EDT,2001,TOYT,SIENNA LE,3.0L  6,6,4T3ZF13C71U******,BILL OF SALE,"152,466 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,SC - COLUMBIA
https://www.copart.com/lotDetail/70888833,70888833,0 USD,10/23/2023 09:00 pm EDT,2021,TOYT,RAV4 XLE,2.5L  4,4,2T3W1RFV3MW******,CERTIFICATE OF TITLE (P),"46,456 A",ACTUAL,MINOR DENT/SCRATCHES,"16,300 USD",0 USD,0,GA - CARTERSVILLE
https://www.copart.com/lotDetail/50544663,50544663,0 USD,10/23/2023 10:00 am EDT,2009,TOYT,YARIS,1.5L  4,4,JTDBT903394******,BILL OF SALE - PARTS ONLY,"198,275 A",ACTUAL,FRONT END,575 USD,0 USD,2305,GA - ATLANTA EAST
https://www.copart.com/lotDetail/59395363,59395363,"5,500 USD",10/23/2023 10:00 am EDT,2004,TOYT,COROLLA CE,1.8L  4,4,JTDBR32E942******,BILL OF SALE - PARTS ONLY,"299,999 E",EXEMPT,MINOR DENT/SCRATCHES,475 USD,0 USD,136,GA - ATLANTA EAST
https://www.copart.com/lotDetail/68964573,68964573,0 USD,10/23/2023 10:00 am EDT,2014,TOYT,FORKLIFT,,,52585,BILL OF SALE,0 N,NOT ACTUAL,MINOR DENT/SCRATCHES,250 USD,0 USD,3254,GA - ATLANTA EAST
https://www.copart.com/lotDetail/72779573,72779573,"12,445 USD",10/23/2023 10:00 am EDT,2013,TOYT,SCION FR-S,2.0L  4,4,JF1ZNAA16D1******,BILL OF SALE - PARTS ONLY,"78,599 A",ACTUAL,FRONT END,300 USD,0 USD,147,GA - ATLANTA EAST
https://www.copart.com/lotDetail/72976053,72976053,0 USD,10/23/2023 10:00 am EDT,2022,TOYT,PRIUS NIGH,1.8L  4,4,JTDKAMFU9N3******,BILL OF SALE - PARTS ONLY,"29,195 A",ACTUAL,SIDE,"1,200 USD",0 USD,2250,GA - ATLANTA EAST
https://www.copart.com/lotDetail/71170683,71170683,0 USD,10/23/2023 10:00 am EDT,2021,TOYT,COROLLA LE,1.8L  4,4,5YFEPMAE7MP******,CERTIFICATE OF TITLE (P),"54,653 A",ACTUAL,MINOR DENT/SCRATCHES,975 USD,0 USD,75,GA - ATLANTA EAST
https://www.copart.com/lotDetail/59826903,59826903,"8,575 USD",10/23/2023 10:00 am EDT,2010,TOYT,COROLLA BA,1.8L  4,4,2T1BU4EE7AC******,BILL OF SALE - PARTS ONLY,"120,181 A",ACTUAL,FRONT END,600 USD,0 USD,2333,GA - ATLANTA EAST
https://www.copart.com/lotDetail/68665133,68665133,"5,981 USD",10/25/2023 10:00 am EDT,2007,TOYT,CAMRY CE,2.4L  4,4,4T1BE46K57U******,BILL OF SALE - PARTS ONLY,0 E,EXEMPT,ALL OVER,0 USD,0 USD,0,GA - ATLANTA EAST
https://www.copart.com/lotDetail/71143893,71143893,"5,000 USD",10/25/2023 10:00 am EDT,2009,TOYT,RAV4,2.5L  4,4,JTMZF33V89D******,CERTIFICATE OF TITLE (P),"163,550 E",EXEMPT,FRONT END,0 USD,0 USD,0,GA - ATLANTA EAST
https://www.copart.com/lotDetail/73291813,73291813,0 USD,10/25/2023 10:00 am EDT,2008,TOYT,CAMRY SOLA,3.3L  6,6,4T1FA38P58U******,CERTIFICATE OF TITLE (P),"162,864 E",EXEMPT,MINOR DENT/SCRATCHES,0 USD,0 USD,0,GA - ATLANTA EAST
https://www.copart.com/lotDetail/59233312,59233312,"37,778 USD",,2017,TOYT,TUNDRA CRE,5.7L  8,8,5TFDY5F10HX******,,"74,455 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,GA - ATLANTA EAST
https://www.copart.com/lotDetail/51745513,51745513,"6,136 USD",10/23/2023 01:00 pm EDT,2006,TOYT,HIGHLANDER,3.3L  6,6,JTEEW21A960******,PARTS VEHICLE BILL OF SALE,0 E,EXEMPT,FRONT END,0 USD,0 USD,2519,MN - ST. CLOUD
https://www.copart.com/lotDetail/56846953,56846953,"13,252 USD",10/23/2023 01:00 pm EDT,2013,TOYT,RAV4 XLE,2.5L  4,4,JTMRFREV9DD******,PARTS VEHICLE BILL OF SALE,"142,479 A",ACTUAL,REAR END,500 USD,0 USD,2013,MN - ST. CLOUD
https://www.copart.com/lotDetail/63400243,63400243,"10,895 USD",10/23/2023 01:00 pm EDT,2011,TOYT,COROLLA BA,1.8L  4,4,JTDBU4EE0B9******,JUNKED VEHICLE BILL OF SALE,"96,822 A",ACTUAL,ROLLOVER,0 USD,0 USD,2051,MN - ST. CLOUD
https://www.copart.com/lotDetail/71272813,71272813,0 USD,10/24/2023 10:00 am EDT,2006,TOYT,SIENNA CE,3.3L  6,6,5TDZA23C56S******,CERTIFICATE OF TITLE (P),"174,854 E",EXEMPT,MINOR DENT/SCRATCHES,0 USD,0 USD,0,GA - ATLANTA WEST
https://www.copart.com/lotDetail/71277113,71277113,0 USD,10/24/2023 10:00 am EDT,2009,TOYT,COROLLA BA,1.8L  4,4,2T1BU40E79C******,CERTIFICATE OF TITLE (P),"178,051 E",EXEMPT,MINOR DENT/SCRATCHES,0 USD,0 USD,0,GA - ATLANTA WEST
https://www.copart.com/lotDetail/71282713,71282713,0 USD,10/24/2023 10:00 am EDT,2012,TOYT,VENZA LE,2.7L  4,4,4T3ZA3BB6CU******,CERTIFICATE OF TITLE (P),"181,812 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,GA - ATLANTA WEST
https://www.copart.com/lotDetail/71285893,71285893,0 USD,10/24/2023 10:00 am EDT,2008,TOYT,4RUNNER LI,4.7L  8,8,JTEBT17R98K******,CERTIFICATE OF TITLE (P),"167,532 E",EXEMPT,MINOR DENT/SCRATCHES,"1,300 USD",0 USD,0,GA - ATLANTA WEST
