Id,Yard number,Yard name,Sale Date M/D/CY,Day of Week,Sale time (HHMM),Time Zone,Item#,Lot number,Vehicle Type,Year,Make,Model Group,Model Detail,Body Style,Color,Damage Description,Secondary Damage,Sale Title State,Sale Title Type,Has Keys-Yes or No,Lot Cond. Code,VIN,Odometer,Odometer Brand,Est. Retail Value,Repair cost,Engine,Drive,Transmission,Fuel Type,Cylinders,Runs/Drives,Sale Status,"High Bid =non-vix,Sealed=Vix",Special Note,Location city,Location state,Location ZIP,Location country,Currency Code,Image Thumbnail,Create Date/Time,Grid/Row,Make-an-Offer Eligible,Buy-It-Now Price,Image URL,Trim,Last Updated Time,Rentals,Copart Select
169,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42723452,V,2006,TOYOTA,TUNDRA,TUNDRA ACC,,SILVER,FRONT END,,CA,SC,YES,E,5TBBT44106S480694,0,E,18542,0,4.7L  8,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,8,DEFAULT,Pure Sale,550,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP304/7dbc843c2a29469f879c1aa540d28df6_thb.jpg,2022-06-02-07.40.18.000814,SF005,N,0,http://inventoryv2.copart.io/v1/lotImages/42723452?country=us&brand=cprt&yardNumber=1,ACCESS CAB SR5,2022-05-26T16:59:53Z,N,N
170,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42752272,V,2011,HONDA,CIVIC,CIVIC EX,,BLACK,FRONT END,SIDE,CA,SC,YES,D,2HGFG1B88BH506139,135531,A,10348,11330.5,1.8L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP305/7b43d3bcd9c144d9912f1c3f5d46854e_thb.jpg,2022-06-02-07.40.18.000814, E070,N,0,http://inventoryv2.copart.io/v1/lotImages/42752272?country=us&brand=cprt&yardNumber=1,EX,2022-06-02T14:34:45Z,N,N
171,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42753632,V,2015,HONDA,FIT,FIT LX,,SILVER,ALL OVER,MECHANICAL,CA,SC,YES,E,3HGGK5H51FM714295,93265,A,12127.33,0,1.5L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP305/cb62c11a2d6f4d2eb789879329bd3246_thb.jpg,2022-06-02-07.40.18.000814,SH006,N,0,http://inventoryv2.copart.io/v1/lotImages/42753632?country=us&brand=cprt&yardNumber=1,LX,2022-06-01T18:38:00Z,N,N
172,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42787732,V,2016,AUDI,A3,A3 PREMIUM,,BLACK,FRONT END,SIDE,CA,SC,EXM,E,WAUA7GFF5G1019164,0,N,18363,0,1.8L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP306/7240a15dbce74b009ef2817806d61434_thb.jpg,2022-06-02-07.40.18.000815, D070,N,0,http://inventoryv2.copart.io/v1/lotImages/42787732?country=us&brand=cprt&yardNumber=1,PREMIUM,2022-05-28T08:00:59Z,N,N
173,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42811752,V,2004,MERCEDES-BENZ,M-CLASS,ML 350,4DR SPOR,SILVER,FRONT END,,CA,SC,YES,D,4JGAB57E04A463443,275063,A,4794,10347.39,3.7L  6,All wheel drive,AUTOMATIC,GAS,6,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP306/44066e7c80444d779b34a52a97f15917_thb.jpg,2022-06-02-07.40.18.000815,SE005,N,0,http://inventoryv2.copart.io/v1/lotImages/42811752?country=us&brand=cprt&yardNumber=1,350,2022-05-31T20:35:09Z,N,N
174,1,CA - VALLEJO,0,,,PDT,0,42828772,V,2017,TOYOTA,PRIUS,PRIUS C,HATCHBAC,BLUE,FRONT END,,CA,SC,YES,D,JTDKDTB38H1594610,18618,A,24729.93,19757.88,1.5L  4,Front-wheel Drive,AUTOMATIC,HYBRID ENGINE,4,Run & Drive Verified,Pure Sale,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP305/a84bb3a8700641708a692f3570fdc215_thb.jpg,2022-06-02-07.40.18.000815, B020,N,0,http://inventoryv2.copart.io/v1/lotImages/42828772?country=us&brand=cprt&yardNumber=1,,2022-05-12T17:44:51Z,N,N
175,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42839222,V,2005,FORD,FIVE HUNDR,FIVE HUNDR,,GREEN,REAR END,,CA,SC,YES,D,1FAHP25185G181817,205312,A,4089,0,3.0L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP330/ce393a01675e4964ba808b831c4e25a8_thb.jpg,2022-06-02-07.40.18.000815,SF006,N,0,http://inventoryv2.copart.io/v1/lotImages/42839222?country=us&brand=cprt&yardNumber=1,LIMITED,2022-05-27T22:04:22Z,N,N
176,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42839732,V,1967,CHEVROLET,CAMARO,CAMARO,,BLACK,FRONT END,,CA,SC,YES,E,124377N181310,38336,X,39597,0,,,AUTOMATIC,,,DEFAULT,On Minimum Bid,12100,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP307/a2e0620cda4143b3a1b1d4b2e6deca3c_thb.jpg,2022-06-02-07.40.18.000815, SHOP,N,0,http://inventoryv2.copart.io/v1/lotImages/42839732?country=us&brand=cprt&yardNumber=1,,2022-05-26T16:59:52Z,N,N
177,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42881102,V,1999,HONDA,ACCORD,ACCORD,,GREEN,MECHANICAL,FRONT END,CA,CQ,YES,E,1HGCG6671XA017203,182973,E,0,0,2.3L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP306/edf36732e1ae403b97e5e4d67b53e798_thb.jpg,2022-06-02-07.40.18.000815, C070,N,0,http://inventoryv2.copart.io/v1/lotImages/42881102?country=us&brand=cprt&yardNumber=1,EX,2022-06-02T01:13:49Z,N,N
178,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42898382,V,2020,HYUNDAI,VENUE,VENUE SEL,,SILVER,FRONT END,,CA,SC,YES,D,KMHRC8A32LU024797,37917,A,21530,0,1.6L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP306/d10aca0ca0cd458eb881eadd11d14719_thb.jpg,2022-06-02-07.40.18.000816, A030,N,0,http://inventoryv2.copart.io/v1/lotImages/42898382?country=us&brand=cprt&yardNumber=1,SEL,2022-06-01T16:54:31Z,N,N
179,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42904842,V,2019,FORD,FUSION,FUSION SE,,BLUE,REAR END,SIDE,CA,SC,YES,S,3FA6P0LU3KR178952,33681,A,24396,22027.32,2.0L  4,Front-wheel Drive,AUTOMATIC,HYBRID ENGINE,4,Vehicle Starts,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP307/210df31b1bba4b7095d7779b33936269_thb.jpg,2022-06-02-07.40.18.000816, A050,N,0,http://inventoryv2.copart.io/v1/lotImages/42904842?country=us&brand=cprt&yardNumber=1,SE,2022-06-01T17:47:47Z,N,N
180,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42908832,V,2007,LAND ROVER,RANGEROVER,RANGE ROVE,,WHITE,NORMAL WEAR,,CA,CQ,YES,D,SALME15467A257763,119544,E,0,0,4.4L  8,All wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP308/529408acfeaa4913a511d15bb8207e35_thb.jpg,2022-06-02-07.40.18.000816, C100,N,0,http://inventoryv2.copart.io/v1/lotImages/42908832?country=us&brand=cprt&yardNumber=1,HSE,2022-06-02T01:29:28Z,N,N
181,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42966592,V,2013,TOYOTA,PRIUS,PRIUS,,BLACK,FRONT END,,CA,SC,YES,D,JTDKN3DU1D5558215,131666,A,13621,0,1.8L  4,Front-wheel Drive,AUTOMATIC,HYBRID ENGINE,4,Run & Drive Verified,Pure Sale,225,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP307/dd6ebfbee86f4f39aa79a8d9151d1f39_thb.jpg,2022-06-02-07.40.18.000817,SB003,N,0,http://inventoryv2.copart.io/v1/lotImages/42966592?country=us&brand=cprt&yardNumber=1,,2022-05-31T14:43:46Z,N,N
182,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42967502,V,2021,VOLKSWAGEN,ID.4 FIRST,ID.4 FIRST,,BLUE,FRONT END,SIDE,CA,SC,YES,E,WVGDMPE26MP008637,19903,A,46038,37340.15,,Rear-wheel drive,AUTOMATIC,ELECTRIC,,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP307/4e6e06da2142460cb7e67e5a3e871476_thb.jpg,2022-06-02-07.40.18.000817, C030,N,0,http://inventoryv2.copart.io/v1/lotImages/42967502?country=us&brand=cprt&yardNumber=1,FIRST EDITION,2022-06-01T12:37:56Z,N,N
183,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42982002,V,2012,BMW,3 SERIES,328 I SULE,,SILVER,FRONT END,,CA,SC,NO,E,WBA3C1C51CF434363,0,N,11029,11075.67,2.0L  4,Rear-wheel drive,AUTOMATIC,GAS,4,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP306/2d1703d3a9ed42e691d45a4eb58b947d_thb.jpg,2022-06-02-07.40.18.000818, A110,N,0,http://inventoryv2.copart.io/v1/lotImages/42982002?country=us&brand=cprt&yardNumber=1,I SULEV,2022-05-26T21:01:39Z,N,N
184,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,42994852,V,2015,NISSAN,ALTIMA,ALTIMA 2.5,,BLACK,SIDE,FRONT END,CA,SC,YES,D,1N4AL3AP4FC192755,77364,A,15533,12031.8,2.5L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP308/140cf6b2d83d426ca4396b8256b2c93c_thb.jpg,2022-06-02-07.40.18.000818, A010,N,0,http://inventoryv2.copart.io/v1/lotImages/42994852?country=us&brand=cprt&yardNumber=1,2.5,2022-06-02T14:35:03Z,N,N
185,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43006902,V,2019,HONDA,HR-V,HR-V LX,,BLACK,FRONT END,,CA,SC,YES,S,3CZRU5H31KG709262,52649,A,22192,22192,1.8L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Vehicle Starts,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP307/4b54e8d23b174fe5bfc128d552726ab3_thb.jpg,2022-06-02-07.40.18.000818,SF002,N,6400,http://inventoryv2.copart.io/v1/lotImages/43006902?country=us&brand=cprt&yardNumber=1,LX,2022-05-27T19:15:48Z,N,N
186,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43013342,V,1999,TOYOTA,COROLLA,COROLLA VE,,GREEN,FRONT END,,CA,SC,YES,D,1NXBR18E1XZ267005,229159,A,2876,0,1.8L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP307/569f742f8d2041ea9dff730c29d1dbf8_thb.jpg,2022-06-02-07.40.18.000818,SD003,N,0,http://inventoryv2.copart.io/v1/lotImages/43013342?country=us&brand=cprt&yardNumber=1,VE,2022-05-31T17:48:35Z,N,N
187,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43014572,V,1999,DODGE,RAM 2500,RAM 2500,4DR EXT,WHITE,MECHANICAL,,CA,DD,NO,,3B7KF23W9XG109503,4921,E,0,0,8.0L 10,4x4 w/Rear Wheel Drv,,GAS,10,,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/PIX527/6b453083-c7dd-48c4-b2cb-56a390f40e22.JPG,2022-06-02-07.40.18.000818,*OFF,Y,1500,http://inventoryv2.copart.io/v1/lotImages/43014572?country=us&brand=cprt&yardNumber=1,,2022-06-02T01:55:02Z,N,N
188,1,CA - VALLEJO,0,,,PDT,0,43049712,L,1991,FRUEHAUF,DUMPTRAIL,DUMPTRAIL,,SILVER,ALL OVER,,CA,SC,EXM,E,1H4H01826MJ005006,0,E,25000,0,,,,,,DEFAULT,Pure Sale,0,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP308/3cd7d44bc4de4a4683eeea9e85e2ea45_thb.jpg,2022-06-02-07.40.18.000830,DD070,N,0,http://inventoryv2.copart.io/v1/lotImages/43049712?country=us&brand=cprt&yardNumber=1,,2022-06-02T07:01:00Z,N,N
189,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43052332,V,2015,NISSAN,ALTIMA,ALTIMA 2.5,,WHITE,SIDE,,CA,SC,YES,S,1N4AL3AP0FC484712,108062,A,14547,14038.63,2.5L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Vehicle Starts,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP307/ede296a257b44067a47b0319b5825cbc_thb.jpg,2022-06-02-07.40.18.000830, A090,N,0,http://inventoryv2.copart.io/v1/lotImages/43052332?country=us&brand=cprt&yardNumber=1,2.5,2022-05-27T15:42:24Z,N,N
190,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43058642,K,1991,FORD,F700,F700,,WHITE,BIOHAZARD/CHEMICAL,,CA,JR,YES,E,1FDNF70J3MVA34203,210075,E,0,0,8,Rear-wheel drive,,GAS,8,DEFAULT,On Minimum Bid,0,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/PIX527/0f93ea39-424a-43f5-885e-130e32ca7b62.JPG,2022-06-02-07.40.18.000834,BB020,Y,1500,http://inventoryv2.copart.io/v1/lotImages/43058642?country=us&brand=cprt&yardNumber=1,,2022-06-02T02:09:29Z,N,N
191,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43067892,V,2012,TOYOTA,HIGHLANDER,HIGHLANDER,,CHARCOAL,SIDE,,CA,SC,YES,D,5TDBK3EH7CS164916,157619,A,18192.91,0,3.5L  6,All wheel drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP306/39d1b89cc8f44f039af62fbc0c558cbc_thb.jpg,2022-06-02-07.40.18.000835, C060,N,0,http://inventoryv2.copart.io/v1/lotImages/43067892?country=us&brand=cprt&yardNumber=1,BASE,2022-05-31T16:50:13Z,N,N
192,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43100022,K,2002,CHEVROLET,GMT,GMT-400 C3,CHASSIS,WHITE,SIDE,NORMAL WEAR,CA,DV,YES,D,3GBKC34G52M100950,102559,E,0,0,8.1L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,Pure Sale,0,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP324/3a7c50b99f8740fba5034d65b272d739_thb.jpg,2022-06-02-07.40.18.000837,BB030,N,0,http://inventoryv2.copart.io/v1/lotImages/43100022?country=us&brand=cprt&yardNumber=1,C3500-HD,2022-05-31T23:19:13Z,N,N
193,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43205872,V,2019,TOYOTA,86,86 GT,,BURN,BURN,,CA,NR,EXM,E,JF1ZNAE18K9703513,0,N,33275.12,0,2.0L  4,Rear-wheel drive,AUTOMATIC,GAS,4,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP308/d20275bc65c7483496e40989344db79e_thb.jpg,2022-06-02-07.40.18.000837,SC002,N,0,http://inventoryv2.copart.io/v1/lotImages/43205872?country=us&brand=cprt&yardNumber=1,GT,2022-05-26T21:03:52Z,N,N
194,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43241562,V,2006,FORD,F150,F150,,BROWN,FRONT END,SIDE,CA,SC,YES,D,1FTRX14W46KC22285,218496,A,8331.6,9353.37,4.6L  8,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,8,Run & Drive Verified,On Minimum Bid,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP309/55bb98ee3215460db7ef8b89bd82a8ea_thb.jpg,2022-06-02-07.40.18.000862,SH006,N,0,http://inventoryv2.copart.io/v1/lotImages/43241562?country=us&brand=cprt&yardNumber=1,,2022-05-27T22:13:23Z,N,N
195,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43261002,V,2017,LEXUS,RX450,RX 450H BA,,WHITE,FRONT END,SIDE,CA,SC,YES,D,2T2BGMCA1HC009660,56075,A,40241,0,3.5L  6,All wheel drive,AUTOMATIC,HYBRID ENGINE,6,Run & Drive Verified,Pure Sale,14500,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP312/82d3b0cdf3a447278e2c4dc2596fe7eb_thb.jpg,2022-06-02-07.40.18.000862, C020,N,0,http://inventoryv2.copart.io/v1/lotImages/43261002?country=us&brand=cprt&yardNumber=1,450H BASE,2022-05-26T16:55:53Z,N,N
196,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43278242,V,2002,ACURA,TL,TL,,WHITE,FRONT END,SIDE,CA,SC,YES,D,19UUA56862A004058,220659,A,5174,0,3.2L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP308/9bb905399ef547269aff7adc86c56a3e_thb.jpg,2022-06-02-07.40.18.000862, A090,N,0,http://inventoryv2.copart.io/v1/lotImages/43278242?country=us&brand=cprt&yardNumber=1,TYPE-S,2022-05-31T17:48:36Z,N,N
197,1,CA - VALLEJO,0,,,PDT,0,43281102,V,2018,TESLA,MODEL 3,MODEL 3,,BLUE,FRONT END,REAR END,CA,SC,YES,E,5YJ3E1EB7JF073531,46004,A,53600.25,38116.99,,All wheel drive,AUTOMATIC,ELECTRIC,,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP308/0f2aa704f66349ad82ff07f1863ce87d_thb.jpg,2022-06-02-07.40.18.000863,SH008,N,0,http://inventoryv2.copart.io/v1/lotImages/43281102?country=us&brand=cprt&yardNumber=1,,2022-06-01T19:22:38Z,N,N
198,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43282312,V,1994,FORD,MUSTANG,MUSTANG LX,,BLACK,BURN - ENGINE,,CA,SC,YES,E,1FALP42D7RF224060,161519,E,10241.14,7818.81,5.0L  8,Rear-wheel drive,MANUAL,GAS,8,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP313/650de504c0cd4a9bae0c22861a398ca4_thb.jpg,2022-06-02-07.40.18.000863, B030,N,0,http://inventoryv2.copart.io/v1/lotImages/43282312?country=us&brand=cprt&yardNumber=1,COBRA,2022-05-31T14:36:46Z,N,N
199,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43283332,V,2017,DODGE,CHALLENGER,CHALLENGER,,BLACK,SIDE,,CA,SC,NO,E,2C3CDZFJ2HH601573,32608,A,35609,0,6.4L  8,Rear-wheel drive,AUTOMATIC,GAS,8,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP309/85193d62ef794254ae9a200c9ea32007_thb.jpg,2022-06-02-07.40.18.000863, SHOP,N,0,http://inventoryv2.copart.io/v1/lotImages/43283332?country=us&brand=cprt&yardNumber=1,R/T 392,2022-05-31T14:44:16Z,N,N
200,1,CA - VALLEJO,0,,,PDT,0,43301182,V,2012,FORD,F-150,F150 SUPER,,GRAY,NORMAL WEAR,,CA,CT,YES,D,1FTFW1ET4CKD32601,254881,A,16400,14237.88,3.5L  6,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP310/3abd890c38ca4b01a531b5c41c962c8f_thb.jpg,2022-06-02-07.40.18.000863,SG008,N,0,http://inventoryv2.copart.io/v1/lotImages/43301182?country=us&brand=cprt&yardNumber=1,SUPERCREW,2022-05-03T19:43:54Z,N,N
201,1,CA - VALLEJO,0,,,PDT,0,43306902,V,2018,FORD,EXPLORER,EXPLORER,,WHITE,REAR END,,CA,SC,YES,D,1FM5K7B81JGA58800,36134,A,32437.76,25781.55,3.5L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP312/c6608c8ebddc405bb71b9a5e0b16ed2e_thb.jpg,2022-06-02-07.40.18.000863, A020,N,0,http://inventoryv2.copart.io/v1/lotImages/43306902?country=us&brand=cprt&yardNumber=1,,2022-06-01T19:22:38Z,N,N
202,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43314692,V,2009,TOYOTA,COROLLA,COROLLA BA,,TEAL,SIDE,,CA,SC,YES,D,1NXBU40E19Z124781,182748,A,6710,7291.86,1.8L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP328/7162c243117d49478ea465ac80972852_thb.jpg,2022-06-02-07.40.18.000864, A100,N,0,http://inventoryv2.copart.io/v1/lotImages/43314692?country=us&brand=cprt&yardNumber=1,BASE,2022-05-31T17:36:37Z,N,N
203,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43323672,V,2007,CHRYSLER,300,300C,,RED,FRONT END,,CA,SC,YES,D,2C3KA63H27H698132,142921,A,8336,7374.26,5.7L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,On Minimum Bid,900,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP308/8e9b870e93fb4eb48b5e8a474d08bf8d_thb.jpg,2022-06-02-07.40.18.000864,SH007,N,0,http://inventoryv2.copart.io/v1/lotImages/43323672?country=us&brand=cprt&yardNumber=1,,2022-05-25T17:44:24Z,N,N
204,1,CA - VALLEJO,0,,,PDT,0,43328592,V,2004,FORD,MUSTANG,MUSTANG,,WHITE,FRONT END,SIDE,CA,SC,NO,E,1FAFP44694F197464,0,E,4189,0,3.9L  6,Rear-wheel drive,AUTOMATIC,GAS,6,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP318/680240ce92634b9da97277b7e3b71017_thb.jpg,2022-06-02-07.40.18.000864, E070,N,0,http://inventoryv2.copart.io/v1/lotImages/43328592?country=us&brand=cprt&yardNumber=1,,2022-06-01T21:50:30Z,N,N
205,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43333022,V,2012,NISSAN,ALTIMA,ALTIMA BAS,,SILVER,REAR END,,CA,SC,YES,D,1N4AL2AP3CC183602,130124,A,8097,0,2.5L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP308/b2b7b9a7915e461e8cc96da5024e0857_thb.jpg,2022-06-02-07.40.18.000864,SG008,N,0,http://inventoryv2.copart.io/v1/lotImages/43333022?country=us&brand=cprt&yardNumber=1,BASE,2022-05-26T17:00:54Z,N,N
206,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43343092,V,2017,ACURA,ILX,ILX PREMIU,SEDAN 4D,SILVER,MECHANICAL,MINOR DENT/SCRATCHES,CA,SC,YES,S,19UDE2F72HA000849,66130,A,20758,0,2.4L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Vehicle Starts,On Approval,2550,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP313/5277c2b1b8a1457ab354f0a2cbee2cc1_thb.jpg,2022-06-02-07.40.18.000865, A020,N,0,http://inventoryv2.copart.io/v1/lotImages/43343092?country=us&brand=cprt&yardNumber=1,PREMIUM TECH,2022-05-26T21:08:37Z,N,N
207,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,43345152,V,2004,HONDA,ACCORD,ACCORD EX,,GOLD,VANDALISM,,CA,SC,YES,D,JHMCM568X4C039855,230555,A,5019,0,2.4L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,0,MISSING CAT                 ,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP309/2486512cade14628b9dfd81dbbed52fa_thb.jpg,2022-06-02-07.40.18.000865,SH005,N,0,http://inventoryv2.copart.io/v1/lotImages/43345152?country=us&brand=cprt&yardNumber=1,EX,2022-05-31T17:48:36Z,N,N
208,1,CA - VALLEJO,0,,,PDT,0,43348212,V,2009,NISSAN,ROGUE,ROGUE S,,GRAY,ROLLOVER,,CA,SC,YES,E,JN8AS58V89W435715,0,E,7183,0,2.5L  4,All wheel drive,AUTOMATIC,GAS,4,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP310/b8df16e2e2854bbf9be8869b6e6c260a_thb.jpg,2022-06-02-07.40.18.000865, D090,N,0,http://inventoryv2.copart.io/v1/lotImages/43348212?country=us&brand=cprt&yardNumber=1,S,2022-06-01T21:50:30Z,N,N
